"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"383","GO:0001405",1,0.971407467959965,0,4,"PAM complex, Tim23 associated import motor","CC",1
"436","GO:0001607",1,0.991498832514332,0,1,"neuromedin U receptor activity","MF",1
"560","GO:0001842",1,0.971242422674631,0,3,"neural fold formation","BP",1
"628","GO:0001973",1,0.972779474578817,0,4,"G protein-coupled adenosine receptor signaling pathway","BP",1
"629","GO:0001974",1,0.843575778674811,0,20,"blood vessel remodeling","BP",1
"666","GO:0002063",1,0.863094021030407,0,17,"chondrocyte development","BP",1
"680","GO:0002084",1,0.950214426374795,0,6,"protein depalmitoylation","BP",1
"805","GO:0002449",1,0.995548660500486,0,1,"lymphocyte mediated immunity","BP",1
"808","GO:0002460",1,0.995548660500486,0,1,"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP",1
"890","GO:0002786",1,0.988820605572704,0,2,"regulation of antibacterial peptide production","BP",1
"914","GO:0002922",1,0.964651281832892,0,6,"positive regulation of humoral immune response","BP",1
"945","GO:0003032",1,0.991316397756839,0,1,"detection of oxygen","BP",1
"950","GO:0003069",1,0.991316397756839,0,1,"acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure","BP",1
"982","GO:0003161",1,0.934332396328507,0,8,"cardiac conduction system development","BP",1
"1157","GO:0003837",1,0.990380233828419,0,1,"beta-ureidopropionase activity","MF",1
"1168","GO:0003854",1,0.926186747867231,0,11,"3-beta-hydroxy-delta5-steroid dehydrogenase activity","MF",1
"1190","GO:0003881",1,0.983255942373059,0,2,"CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity","MF",1
"1258","GO:0003987",1,0.950986224479394,0,6,"acetate-CoA ligase activity","MF",1
"1307","GO:0004057",1,0.985099509294697,0,2,"arginyltransferase activity","MF",1
"1309","GO:0004062",1,0.874987508153712,0,15,"aryl sulfotransferase activity","MF",1
"1318","GO:0004074",1,0.968316669725312,0,4,"biliverdin reductase (NAD(P)+) activity","MF",1
"1397","GO:0004198",1,0.919118122960982,0,9,"calcium-dependent cysteine-type endopeptidase activity","MF",1
"1401","GO:0004300",1,0.838053818135917,0,19,"enoyl-CoA hydratase activity","MF",1
"1459","GO:0004372",1,0.978368369363392,0,3,"glycine hydroxymethyltransferase activity","MF",1
"1492","GO:0004427",1,0.968250315948381,0,4,"inorganic diphosphate phosphatase activity","MF",1
"1763","GO:0004834",1,0.99375034493325,0,1,"tryptophan synthase activity","MF",1
"1779","GO:0004859",1,0.983238567848407,0,2,"phospholipase inhibitor activity","MF",1
"1810","GO:0004983",1,0.843912401210371,0,20,"neuropeptide Y receptor activity","MF",1
"1879","GO:0005174",1,0.938293082570993,0,7,"CD40 receptor binding","MF",1
"1911","GO:0005253",1,0.984742002471389,0,3,"monoatomic anion channel activity","MF",1
"2053","GO:0005677",1,0.925707782888533,0,8,"chromatin silencing complex","CC",1
"2079","GO:0005732",1,0.959039480510424,0,5,"sno(s)RNA-containing ribonucleoprotein complex","CC",1
"2218","GO:0005960",1,0.953513192968744,0,6,"glycine cleavage complex","CC",1
"2457","GO:0006384",1,0.945580246239651,0,6,"transcription initiation at RNA polymerase III promoter","BP",1
"2542","GO:0006515",1,0.831729309080851,0,21,"protein quality control for misfolded or incompletely synthesized proteins","BP",1
"2617","GO:0006616",1,0.948029601958245,0,6,"SRP-dependent cotranslational protein targeting to membrane, translocation","BP",1
"2625","GO:0006626",1,0.835307310881299,0,19,"protein targeting to mitochondrion","BP",1
"2790","GO:0006900",1,0.937292673277129,0,7,"vesicle budding from membrane","BP",1
"2836","GO:0006983",1,0.953771882282241,0,5,"ER overload response","BP",1
"2898","GO:0007096",1,0.918353727324613,0,10,"regulation of exit from mitosis","BP",1
"2907","GO:0007113",1,0.966009182650085,0,4,"endomitotic cell cycle","BP",1
"3029","GO:0007315",1,0.980579789430394,0,2,"pole plasm assembly","BP",1
"3039","GO:0007343",1,0.990668891653992,0,1,"egg activation","BP",1
"3211","GO:0008039",1,0.963489192414375,0,4,"synaptic target recognition","BP",1
"3293","GO:0008199",1,0.94549942789583,0,7,"ferric iron binding","MF",1
"3375","GO:0008343",1,0.913704477484641,0,11,"adult feeding behavior","BP",1
"3479","GO:0008535",1,0.9713521282351,0,4,"respiratory chain complex IV assembly","BP",1
"3503","GO:0008589",1,0.848344006687567,0,19,"regulation of smoothened signaling pathway","BP",1
"3578","GO:0008760",1,0.988094359959419,0,2,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity","MF",1
"3701","GO:0009056",1,0.825257989054066,0,20,"catabolic process","BP",1
"3736","GO:0009114",1,0.961661059749504,0,4,"hypoxanthine catabolic process","BP",1
"3737","GO:0009115",1,0.961661059749504,0,4,"xanthine catabolic process","BP",1
"3761","GO:0009181",1,0.995983603891376,0,1,"purine ribonucleoside diphosphate catabolic process","BP",1
"3853","GO:0009390",1,0.986915330342452,0,2,"dimethyl sulfoxide reductase complex","CC",1
"4002","GO:0009822",1,0.95722967918169,0,5,"alkaloid catabolic process","BP",1
"4136","GO:0010157",1,0.951507486958454,0,5,"response to chlorate","BP",1
"4152","GO:0010217",1,0.980566163805639,0,2,"intracellular aluminum ion homeostasis","BP",1
"4157","GO:0010226",1,0.938477674779569,0,7,"response to lithium ion","BP",1
"4173","GO:0010273",1,0.980203282799983,0,3,"detoxification of copper ion","BP",1
"4286","GO:0010631",1,0.971807716746983,0,3,"epithelial cell migration","BP",1
"4310","GO:0010668",1,0.970690600623809,0,3,"ectodermal cell differentiation","BP",1
"4315","GO:0010701",1,0.990141826276851,0,1,"positive regulation of norepinephrine secretion","BP",1
"4332","GO:0010736",1,0.990292897596815,0,1,"serum response element binding","MF",1
"4480","GO:0014014",1,0.980997193225281,0,2,"negative regulation of gliogenesis","BP",1
"4594","GO:0015083",1,0.980566163805639,0,2,"aluminum ion transmembrane transporter activity","MF",1
"4709","GO:0015424",1,0.99375034493325,0,1,"ABC-type amino acid transporter activity","MF",1
"4858","GO:0015911",1,0.886130246809624,0,15,"long-chain fatty acid import across plasma membrane","BP",1
"4932","GO:0016098",1,0.95722967918169,0,5,"monoterpenoid metabolic process","BP",1
"4942","GO:0016139",1,0.937018190611465,0,7,"glycoside catabolic process","BP",1
"4949","GO:0016174",1,0.947011563367411,0,6,"NAD(P)H oxidase H2O2-forming activity","MF",1
"5054","GO:0016415",1,0.992439763423429,0,1,"octanoyltransferase activity","MF",1
"5110","GO:0016560",1,0.980928473695741,0,2,"protein import into peroxisome matrix, docking","BP",1
"5206","GO:0016790",1,0.897736905067163,0,13,"thiolester hydrolase activity","MF",1
"5214","GO:0016807",1,0.981615122612918,0,2,"cysteine-type carboxypeptidase activity","MF",1
"5266","GO:0016933",1,0.961995392777125,0,4,"extracellularly glycine-gated ion channel activity","MF",1
"5276","GO:0016980",1,0.985440042050941,0,2,"creatinase activity","MF",1
"5321","GO:0017085",1,0.962232194805907,0,4,"response to insecticide","BP",1
"5340","GO:0017126",1,0.969570410802935,0,4,"nucleologenesis","BP",1
"5444","GO:0018708",1,0.99187105116569,0,1,"thiol S-methyltransferase activity","MF",1
"5499","GO:0019119",1,0.981009713458344,0,2,"phenanthrene-9,10-epoxide hydrolase activity","MF",1
"5547","GO:0019264",1,0.978368369363392,0,3,"glycine biosynthetic process from serine","BP",1
"5550","GO:0019276",1,0.986784568527931,0,2,"UDP-N-acetylgalactosamine metabolic process","BP",1
"5551","GO:0019277",1,0.988094359959419,0,2,"UDP-N-acetylgalactosamine biosynthetic process","BP",1
"5572","GO:0019369",1,0.86115032379479,0,17,"arachidonic acid metabolic process","BP",1
"5592","GO:0019439",1,0.988114548472237,0,2,"aromatic compound catabolic process","BP",1
"5747","GO:0019988",1,0.995181767541127,0,1,"charged-tRNA amino acid modification","BP",1
"5748","GO:0019991",1,0.951802743137611,0,5,"septate junction assembly","BP",1
"5762","GO:0021513",1,0.972097607467996,0,3,"spinal cord dorsal/ventral patterning","BP",1
"5787","GO:0021545",1,0.864425010050739,0,16,"cranial nerve development","BP",1
"5812","GO:0021604",1,0.886793573594836,0,13,"cranial nerve structural organization","BP",1
"5973","GO:0022604",1,0.893446407408752,0,12,"regulation of cell morphogenesis","BP",1
"6057","GO:0030071",1,0.942532431266951,0,6,"regulation of mitotic metaphase/anaphase transition","BP",1
"6072","GO:0030121",1,0.980313658811411,0,2,"AP-1 adaptor complex","CC",1
"6130","GO:0030203",1,0.985694526444901,0,2,"glycosaminoglycan metabolic process","BP",1
"6192","GO:0030292",1,0.982261113466589,0,2,"protein tyrosine kinase inhibitor activity","MF",1
"6208","GO:0030318",1,0.900059696790706,0,11,"melanocyte differentiation","BP",1
"6407","GO:0030870",1,0.964146620488521,0,4,"Mre11 complex","CC",1
"6427","GO:0030905",1,0.970655121485796,0,3,"retromer, tubulation complex","CC",1
"6533","GO:0031125",1,0.980484422225757,0,2,"rRNA 3'-end processing","BP",1
"6574","GO:0031237",1,0.986915330342452,0,2,NA,NA,1
"6789","GO:0031698",1,0.951504898426717,0,5,"beta-2 adrenergic receptor binding","MF",1
"6840","GO:0031975",1,0.988609136559763,0,2,"envelope","CC",1
"6860","GO:0032011",1,0.988820605572704,0,2,"ARF protein signal transduction","BP",1
"6949","GO:0032229",1,0.923908978124599,0,8,"negative regulation of synaptic transmission, GABAergic","BP",1
"7013","GO:0032393",1,0.934676036690503,0,9,"MHC class I receptor activity","MF",1
"7017","GO:0032404",1,0.995548660500486,0,1,"mismatch repair complex binding","MF",1
"7126","GO:0032585",1,0.980616608055974,0,2,"multivesicular body membrane","CC",1
"7175","GO:0032743",1,0.826050429169525,0,22,"positive regulation of interleukin-2 production","BP",1
"7191","GO:0032783",1,0.980325349694292,0,2,"super elongation complex","CC",1
"7241","GO:0032902",1,0.896753437787359,0,11,"nerve growth factor production","BP",1
"7291","GO:0033011",1,0.990668891653992,0,1,"perinuclear theca","CC",1
"7308","GO:0033058",1,0.984504980278537,0,2,"directional locomotion","BP",1
"7430","GO:0033396",1,0.990380233828419,0,1,"beta-alanine biosynthetic process via 3-ureidopropionate","BP",1
"7452","GO:0033561",1,0.990292897596815,0,1,NA,NA,1
"7507","GO:0033699",1,0.99375034493325,0,1,"DNA 5'-adenosine monophosphate hydrolase activity","MF",1
"7524","GO:0033797",1,0.986915330342452,0,2,"selenate reductase activity","MF",1
"7550","GO:0034021",1,0.991316397756839,0,1,"response to silicon dioxide","BP",1
"7585","GO:0034122",1,0.898136138250075,0,13,"negative regulation of toll-like receptor signaling pathway","BP",1
"7588","GO:0034135",1,0.955805050835571,0,6,"regulation of toll-like receptor 2 signaling pathway","BP",1
"7616","GO:0034205",1,0.93369325538808,0,7,"amyloid-beta formation","BP",1
"7683","GO:0034399",1,0.893332408896828,0,12,"nuclear periphery","CC",1
"7691","GO:0034435",1,0.980313571264227,0,2,NA,NA,1
"7770","GO:0034657",1,0.980313571264227,0,2,"GID complex","CC",1
"7796","GO:0034728",1,0.956037677487699,0,5,"nucleosome organization","BP",1
"7816","GO:0034775",1,0.848452454173258,0,21,"glutathione transmembrane transport","BP",1
"7818","GO:0034875",1,0.95722967918169,0,5,"caffeine oxidase activity","MF",1
"7838","GO:0035000",1,0.990668891653992,0,1,"oligosaccharyltransferase III complex","CC",1
"7859","GO:0035037",1,0.970619423598763,0,3,"sperm entry","BP",1
"7860","GO:0035038",1,0.990668891653992,0,1,"female pronucleus assembly","BP",1
"7861","GO:0035039",1,0.990668891653992,0,1,"male pronucleus assembly","BP",1
"7864","GO:0035050",1,0.88518604941684,0,15,"embryonic heart tube development","BP",1
"7872","GO:0035065",1,0.933895896288844,0,7,"regulation of histone acetylation","BP",1
"8102","GO:0035545",1,0.985023676595963,0,2,"determination of left/right asymmetry in nervous system","BP",1
"8120","GO:0035579",1,0.853763219315232,0,17,"specific granule membrane","CC",1
"8131","GO:0035602",1,0.97062976410706,0,3,"fibroblast growth factor receptor signaling pathway involved in negative regulation of apoptotic process in bone marrow cell","BP",1
"8132","GO:0035603",1,0.97062976410706,0,3,"fibroblast growth factor receptor signaling pathway involved in hemopoiesis","BP",1
"8133","GO:0035604",1,0.97062976410706,0,3,"fibroblast growth factor receptor signaling pathway involved in positive regulation of cell proliferation in bone marrow","BP",1
"8181","GO:0035720",1,0.927700783271983,0,8,"intraciliary anterograde transport","BP",1
"8244","GO:0035874",1,0.950783832123147,0,7,"cellular response to copper ion starvation","BP",1
"8273","GO:0035971",1,0.982905688153623,0,2,"peptidyl-histidine dephosphorylation","BP",1
"8316","GO:0036066",1,0.944715907103817,0,6,"protein O-linked fucosylation","BP",1
"8420","GO:0036402",1,0.943257622805236,0,6,"proteasome-activating activity","MF",1
"8509","GO:0038095",1,0.942113466183704,0,6,"Fc-epsilon receptor signaling pathway","BP",1
"8538","GO:0039018",1,0.981550884453651,0,2,"nephrostome development","BP",1
"8620","GO:0042023",1,0.950569392425195,0,6,"DNA endoreduplication","BP",1
"8662","GO:0042130",1,0.890575752304902,0,13,"negative regulation of T cell proliferation","BP",1
"8728","GO:0042306",1,0.980623844878362,0,2,"regulation of protein import into nucleus","BP",1
"8746","GO:0042352",1,0.970657874076745,0,3,"GDP-L-fucose salvage","BP",1
"8844","GO:0042590",1,0.934676036690503,0,9,"antigen processing and presentation of exogenous peptide antigen via MHC class I","BP",1
"8868","GO:0042646",1,0.992729588701277,0,1,"plastid nucleoid","CC",1
"8976","GO:0042924",1,0.991498832514332,0,1,"neuromedin U binding","MF",1
"9129","GO:0043254",1,0.839687895502519,0,21,"regulation of protein-containing complex assembly","BP",1
"9321","GO:0043657",1,0.946117759973701,0,6,"host cell","CC",1
"9388","GO:0044065",1,0.993863275083808,0,1,"regulation of respiratory system process","BP",1
"9411","GO:0044177",1,0.978646641290321,0,3,"host cell Golgi apparatus","CC",1
"9483","GO:0044335",1,0.909481082321851,0,11,"canonical Wnt signaling pathway involved in neural crest cell differentiation","BP",1
"9542","GO:0044659",1,0.994955726573827,0,1,"viral release from host cell by cytolysis","BP",1
"9549","GO:0044706",1,0.99149544705311,0,1,"multi-multicellular organism process","BP",1
"9588","GO:0044849",1,0.954553360936458,0,6,"estrous cycle","BP",1
"9774","GO:0045541",1,0.974946840955581,0,3,"negative regulation of cholesterol biosynthetic process","BP",1
"9792","GO:0045591",1,0.990142060765543,0,1,"positive regulation of regulatory T cell differentiation","BP",1
"9953","GO:0045924",1,0.969487989256006,0,4,"regulation of female receptivity","BP",1
"9989","GO:0046016",1,0.990292897596815,0,1,"positive regulation of transcription by glucose","BP",1
"10031","GO:0046135",1,0.990380233828419,0,1,"pyrimidine nucleoside catabolic process","BP",1
"10036","GO:0046173",1,0.994891375190818,0,1,"polyol biosynthetic process","BP",1
"10082","GO:0046398",1,0.986784568527931,0,2,"UDP-glucuronate metabolic process","BP",1
"10088","GO:0046425",1,0.939433177374195,0,7,"regulation of receptor signaling pathway via JAK-STAT","BP",1
"10107","GO:0046479",1,0.980337276329864,0,2,"glycosphingolipid catabolic process","BP",1
"10118","GO:0046501",1,0.980359447317141,0,2,"protoporphyrinogen IX metabolic process","BP",1
"10241","GO:0046834",1,0.932628737360222,0,8,"lipid phosphorylation","BP",1
"10249","GO:0046850",1,0.971332088606204,0,3,"regulation of bone remodeling","BP",1
"10250","GO:0046851",1,0.994081960499484,0,1,"negative regulation of bone remodeling","BP",1
"10282","GO:0046928",1,0.873525990362703,0,15,"regulation of neurotransmitter secretion","BP",1
"10292","GO:0046942",1,0.908698152803793,0,13,"carboxylic acid transport","BP",1
"10349","GO:0047237",1,0.986784568527931,0,2,"glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity","MF",1
"10361","GO:0047372",1,0.934315964972506,0,7,"acylglycerol lipase activity","MF",1
"10420","GO:0047874",1,0.990359603536095,0,1,"dolichyldiphosphatase activity","MF",1
