"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"4295","GO:0010640",1,0.990608737947676,0,1,"regulation of platelet-derived growth factor receptor signaling pathway","BP",1
"4303","GO:0010656",1,0.974260486133526,0,4,"negative regulation of muscle cell apoptotic process","BP",1
"4310","GO:0010668",1,0.972325196117978,0,3,"ectodermal cell differentiation","BP",1
"4316","GO:0010706",1,0.990608737947676,0,1,"ganglioside biosynthetic process via lactosylceramide","BP",1
"4317","GO:0010710",1,0.990608737947676,0,1,"regulation of collagen catabolic process","BP",1
"4325","GO:0010722",1,0.997078512891625,0,1,"regulation of ferrochelatase activity","BP",1
"4330","GO:0010734",1,0.990608737947676,0,1,"negative regulation of protein glutathionylation","BP",1
"4338","GO:0010745",1,0.926079542863971,0,10,"negative regulation of macrophage derived foam cell differentiation","BP",1
"4347","GO:0010761",1,0.930028234572396,0,9,"fibroblast migration","BP",1
"4355","GO:0010770",1,0.989543123379097,0,2,"positive regulation of cell morphogenesis involved in differentiation","BP",1
"4360","GO:0010794",1,0.990608737947676,0,1,"regulation of dolichol biosynthetic process","BP",1
"4365","GO:0010803",1,0.956454047199153,0,6,"regulation of tumor necrosis factor-mediated signaling pathway","BP",1
"4369","GO:0010810",1,0.935696162532237,0,9,"regulation of cell-substrate adhesion","BP",1
"4405","GO:0010876",1,0.98247186648546,0,2,"lipid localization","BP",1
"4406","GO:0010878",1,0.990608737948127,0,1,"cholesterol storage","BP",1
"4428","GO:0010928",1,0.990608737947676,0,1,"regulation of auxin mediated signaling pathway","BP",1
"4458","GO:0010990",1,0.990608737947676,0,1,"regulation of SMAD protein complex assembly","BP",1
"4480","GO:0014014",1,0.983392385953231,0,2,"negative regulation of gliogenesis","BP",1
"4482","GO:0014016",1,0.915031191013817,0,14,"neuroblast differentiation","BP",1
"4483","GO:0014019",1,0.847923626710918,0,24,"neuroblast development","BP",1
"4497","GO:0014045",1,0.990608737947676,0,1,"establishment of endothelial blood-brain barrier","BP",1
"4498","GO:0014046",1,0.990608737947676,0,1,"dopamine secretion","BP",1
"4503","GO:0014053",1,0.990608737947676,0,1,"negative regulation of gamma-aminobutyric acid secretion","BP",1
"4506","GO:0014057",1,0.990608737947676,0,1,"positive regulation of acetylcholine secretion, neurotransmission","BP",1
"4517","GO:0014075",1,0.909515393748611,0,12,"response to amine","BP",1
"4528","GO:0014736",1,0.990608737947676,0,1,"negative regulation of muscle atrophy","BP",1
"4529","GO:0014740",1,0.990608737947676,0,1,"negative regulation of muscle hyperplasia","BP",1
"4530","GO:0014801",1,0.990608737947676,0,1,"longitudinal sarcoplasmic reticulum","CC",1
"4534","GO:0014808",1,0.990608737947676,0,1,"release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","BP",1
"4535","GO:0014809",1,0.990608737947676,0,1,"regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion","BP",1
"4539","GO:0014820",1,0.990608737947676,0,1,"tonic smooth muscle contraction","BP",1
"4551","GO:0014854",1,0.98130524425552,0,2,"response to inactivity","BP",1
"4560","GO:0014889",1,0.990669884610459,0,1,"muscle atrophy","BP",1
"4566","GO:0014904",1,0.990608737947676,0,1,"myotube cell development","BP",1
"4568","GO:0014909",1,0.976812992516696,0,3,"smooth muscle cell migration","BP",1
"4574","GO:0015014",1,0.94520637991556,0,6,"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process","BP",1
"4579","GO:0015026",1,0.891936989417676,0,14,"coreceptor activity","MF",1
"4584","GO:0015038",1,0.985959494156733,0,3,"glutathione disulfide oxidoreductase activity","MF",1
"4586","GO:0015067",1,0.990669884610459,0,1,"amidinotransferase activity","MF",1
"4587","GO:0015068",1,0.990669884610459,0,1,"glycine amidinotransferase activity","MF",1
"4594","GO:0015083",1,0.982101081873077,0,2,"aluminum ion transmembrane transporter activity","MF",1
"4596","GO:0015086",1,0.990608737947676,0,1,"cadmium ion transmembrane transporter activity","MF",1
"4603","GO:0015100",1,0.990608737947676,0,1,"vanadium ion transmembrane transporter activity","MF",1
"4639","GO:0015188",1,0.998085615883192,0,1,"L-isoleucine transmembrane transporter activity","MF",1
"4649","GO:0015212",1,0.990608737947676,0,1,"cytidine transmembrane transporter activity","MF",1
"4654","GO:0015220",1,0.990608737947676,0,1,"choline transmembrane transporter activity","MF",1
"4663","GO:0015245",1,0.97878699473224,0,3,"fatty acid transmembrane transporter activity","MF",1
"4665","GO:0015248",1,0.962957836443832,0,4,"sterol transporter activity","MF",1
"4675","GO:0015277",1,0.990608737947676,0,1,"kainate selective glutamate receptor activity","MF",1
"4694","GO:0015361",1,0.990608737947676,0,1,"low-affinity sodium:dicarboxylate symporter activity","MF",1
"4695","GO:0015362",1,0.990608737947676,0,1,"high-affinity sodium:dicarboxylate symporter activity","MF",1
"4707","GO:0015420",1,0.990608737947676,0,1,"ABC-type vitamin B12 transporter activity","MF",1
"4734","GO:0015594",1,0.990608737947676,0,1,"ABC-type putrescine transporter activity","MF",1
"4752","GO:0015670",1,0.952133746063205,0,7,"carbon dioxide transport","BP",1
"4754","GO:0015675",1,0.990608737947676,0,1,"nickel cation transport","BP",1
"4755","GO:0015676",1,0.990608737947676,0,1,"vanadium ion transport","BP",1
"4757","GO:0015680",1,0.990608737947676,0,1,"protein maturation by copper ion transfer","BP",1
"4780","GO:0015741",1,0.990608737947676,0,1,"fumarate transport","BP",1
"4798","GO:0015798",1,0.954967894641775,0,5,"myo-inositol transport","BP",1
"4808","GO:0015812",1,0.98356517634491,0,2,"gamma-aminobutyric acid transport","BP",1
"4833","GO:0015855",1,0.964580932601788,0,4,"pyrimidine nucleobase transport","BP",1
"4834","GO:0015858",1,0.990608737947676,0,1,"nucleoside transport","BP",1
"4836","GO:0015861",1,0.990608737947676,0,1,"cytidine transport","BP",1
"4850","GO:0015884",1,0.964758268721517,0,5,"folic acid transport","BP",1
"4853","GO:0015889",1,0.960080286227086,0,6,"cobalamin transport","BP",1
"4854","GO:0015898",1,0.968120012140991,0,6,"amiloride transport","BP",1
"4878","GO:0015969",1,0.956436831013073,0,9,"guanosine tetraphosphate metabolic process","BP",1
"4884","GO:0015986",1,0.915104824324371,0,18,"proton motive force-driven ATP synthesis","BP",1
"4891","GO:0016014",1,0.990608737947676,0,1,"dystrobrevin complex","CC",1
"4892","GO:0016015",1,0.990608737947676,0,1,"morphogen activity","MF",1
"4897","GO:0016027",1,0.990608737947676,0,1,"inaD signaling complex","CC",1
"4901","GO:0016034",1,0.991512625120251,0,1,"maleylacetoacetate isomerase activity","MF",1
"4905","GO:0016040",1,0.990608737947676,0,1,"glutamate synthase (NADH) activity","MF",1
"4911","GO:0016051",1,0.921680767334408,0,14,"carbohydrate biosynthetic process","BP",1
"4912","GO:0016052",1,0.926198470635976,0,10,"carbohydrate catabolic process","BP",1
"4924","GO:0016072",1,0.990608737947676,0,1,"rRNA metabolic process","BP",1
"4938","GO:0016121",1,0.990608737947676,0,1,"carotene catabolic process","BP",1
"4954","GO:0016185",1,0.981305164780539,0,2,"synaptic vesicle budding from presynaptic endocytic zone membrane","BP",1
"4965","GO:0016207",1,0.95494701585916,0,5,"4-coumarate-CoA ligase activity","MF",1
"4968","GO:0016212",1,0.990608737947676,0,1,"kynurenine-oxoglutarate transaminase activity","MF",1
"4969","GO:0016216",1,0.995254870549734,0,1,"isopenicillin-N synthase activity","MF",1
"4991","GO:0016261",1,0.992655653002289,0,1,"selenocysteine catabolic process","BP",1
"5004","GO:0016286",1,0.990608737947676,0,1,"small conductance calcium-activated potassium channel activity","MF",1
"5020","GO:0016316",1,0.990608737947676,0,1,"phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity","MF",1
"5027","GO:0016325",1,0.990608737947676,0,1,"oocyte microtubule cytoskeleton organization","BP",1
"5042","GO:0016360",1,0.867207283181433,0,20,"sensory organ precursor cell fate determination","BP",1
"5043","GO:0016361",1,0.981326433059256,0,2,"activin receptor activity, type I","MF",1
"5093","GO:0016524",1,0.990608737947676,0,1,"latrotoxin receptor activity","MF",1
"5095","GO:0016528",1,0.99073221566983,0,1,"sarcoplasm","CC",1
"5101","GO:0016540",1,0.832159049383515,0,27,"protein autoprocessing","BP",1
"5120","GO:0016577",1,0.990608737947676,0,1,"histone demethylation","BP",1
"5138","GO:0016602",1,0.972891666128816,0,3,"CCAAT-binding factor complex","CC",1
"5152","GO:0016638",1,0.974545675416352,0,5,"oxidoreductase activity, acting on the CH-NH2 group of donors","MF",1
"5155","GO:0016645",1,0.981736863923165,0,3,"oxidoreductase activity, acting on the CH-NH group of donors","MF",1
"5158","GO:0016653",1,0.986135463026691,0,2,"oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor","MF",1
"5162","GO:0016670",1,0.99433462467937,0,1,"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor","MF",1
"5175","GO:0016715",1,0.890804266895661,0,14,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen","MF",1
"5179","GO:0016726",1,0.990608737947676,0,1,"oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor","MF",1
"5180","GO:0016727",1,0.990608737947676,0,1,"oxidoreductase activity, acting on CH or CH2 groups, oxygen as acceptor","MF",1
"5218","GO:0016813",1,0.957910652872347,0,7,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines","MF",1
"5239","GO:0016866",1,0.982181988493493,0,3,"intramolecular transferase activity","MF",1
"5249","GO:0016889",1,0.990608737947676,0,1,"DNA endonuclease activity, producing 3'-phosphomonoesters","MF",1
"5257","GO:0016905",1,0.990608737947676,0,1,"myosin heavy chain kinase activity","MF",1
"5265","GO:0016929",1,0.990608737947676,0,1,"deSUMOylase activity","MF",1
"5268","GO:0016936",1,0.990608737947676,0,1,"galactoside binding","MF",1
"5274","GO:0016972",1,0.970083248153316,0,4,"thiol oxidase activity","MF",1
"5280","GO:0016992",1,0.987178402832665,0,2,"lipoate synthase activity","MF",1
"5281","GO:0016998",1,0.982440558646713,0,4,"cell wall macromolecule catabolic process","BP",1
"5304","GO:0017050",1,0.994313536166671,0,1,"D-erythro-sphingosine kinase activity","MF",1
"5307","GO:0017056",1,0.882810872080494,0,14,"structural constituent of nuclear pore","MF",1
"5314","GO:0017070",1,0.944839658666894,0,8,"U6 snRNA binding","MF",1
"5333","GO:0017113",1,0.990608737947676,0,1,"dihydropyrimidine dehydrogenase (NADP+) activity","MF",1
"5337","GO:0017121",1,0.96771222099784,0,4,"plasma membrane phospholipid scrambling","BP",1
"5355","GO:0017159",1,0.990608737947676,0,1,"pantetheine hydrolase activity","MF",1
"5360","GO:0017172",1,0.990608737947676,0,1,"cysteine dioxygenase activity","MF",1
"5373","GO:0018021",1,0.990608737947969,0,1,"peptidyl-histidine methylation","BP",1
"5379","GO:0018027",1,0.990608737947676,0,1,"peptidyl-lysine dimethylation","BP",1
"5403","GO:0018169",1,0.997149443425226,0,1,"ribosomal S6-glutamic acid ligase activity","MF",1
"5404","GO:0018171",1,0.981070281666305,0,3,"peptidyl-cysteine oxidation","BP",1
"5432","GO:0018410",1,0.997149443425226,0,1,"C-terminal protein amino acid modification","BP",1
"5434","GO:0018424",1,0.990608737947676,0,1,NA,NA,1
"5437","GO:0018455",1,0.993549043724853,0,1,"alcohol dehydrogenase [NAD(P)+] activity","MF",1
"5438","GO:0018467",1,0.990608737947676,0,1,"formaldehyde dehydrogenase activity","MF",1
"5444","GO:0018708",1,0.994730357204772,0,1,"thiol S-methyltransferase activity","MF",1
"5446","GO:0018738",1,0.989093390289255,0,2,"S-formylglutathione hydrolase activity","MF",1
"5453","GO:0018894",1,0.990608737947676,0,1,"dibenzo-p-dioxin metabolic process","BP",1
"5456","GO:0018958",1,0.964448560292425,0,6,"phenol-containing compound metabolic process","BP",1
"5460","GO:0018996",1,0.966000158808293,0,5,"molting cycle, collagen and cuticulin-based cuticle","BP",1
"5471","GO:0019046",1,0.990608737947676,0,1,"release from viral latency","BP",1
"5485","GO:0019079",1,0.925328971500317,0,15,"viral genome replication","BP",1
"5486","GO:0019081",1,0.960884974555928,0,5,"viral translation","BP",1
"5495","GO:0019101",1,0.990610663355896,0,1,"female somatic sex determination","BP",1
"5496","GO:0019103",1,0.981374322069532,0,2,"pyrimidine nucleotide binding","MF",1
"5503","GO:0019144",1,0.988699649638507,0,2,"ADP-sugar diphosphatase activity","MF",1
"5516","GO:0019205",1,0.936740078429157,0,8,"nucleobase-containing compound kinase activity","MF",1
"5517","GO:0019206",1,0.990608737947676,0,1,"nucleoside kinase activity","MF",1
"5547","GO:0019264",1,0.982398050457239,0,3,"glycine biosynthetic process from serine","BP",1
"5549","GO:0019272",1,0.997962501246141,0,1,"L-alanine biosynthetic process from pyruvate","BP",1
"5552","GO:0019284",1,0.959240646077198,0,8,"L-methionine salvage from S-adenosylmethionine","BP",1
"5555","GO:0019288",1,0.978993334700407,0,3,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway","BP",1
"5560","GO:0019310",1,0.990608737947676,0,1,"inositol catabolic process","BP",1
"5562","GO:0019322",1,0.990608737947676,0,1,"pentose biosynthetic process","BP",1
"5578","GO:0019389",1,0.990608737947676,0,1,"glucuronoside metabolic process","BP",1
"5582","GO:0019408",1,0.973319653295802,0,4,"dolichol biosynthetic process","BP",1
"5589","GO:0019432",1,0.877709926935361,0,18,"triglyceride biosynthetic process","BP",1
"5591","GO:0019438",1,0.990608737947676,0,1,"aromatic compound biosynthetic process","BP",1
"5596","GO:0019452",1,0.990608737947676,0,1,"L-cysteine catabolic process to taurine","BP",1
"5600","GO:0019478",1,0.984949050801587,0,4,"D-amino acid catabolic process","BP",1
"5603","GO:0019483",1,0.990608737947676,0,1,"beta-alanine biosynthetic process","BP",1
"5666","GO:0019774",1,0.949873686285715,0,7,"proteasome core complex, beta-subunit complex","CC",1
"5669","GO:0019778",1,0.990608737947676,0,1,"Atg12 activating enzyme activity","MF",1
"5670","GO:0019779",1,0.990608737947676,0,1,"Atg8 activating enzyme activity","MF",1
"5681","GO:0019806",1,0.990608737947676,0,1,"bromide peroxidase activity","MF",1
"5682","GO:0019808",1,0.994050203909949,0,2,"polyamine binding","MF",1
"5683","GO:0019809",1,0.994050203909949,0,2,"spermidine binding","MF",1
"5744","GO:0019960",1,0.990608737947676,0,1,"C-X3-C chemokine binding","MF",1
"5751","GO:0020003",1,0.972827633455065,0,4,"symbiont-containing vacuole","CC",1
"5752","GO:0020018",1,0.992592459860298,0,1,"ciliary pocket membrane","CC",1
"5759","GO:0021508",1,0.930790729141186,0,11,"floor plate formation","BP",1
"5761","GO:0021512",1,0.990608737947676,0,1,"spinal cord anterior/posterior patterning","BP",1
"5766","GO:0021517",1,0.900838715974041,0,12,"ventral spinal cord development","BP",1
"5783","GO:0021540",1,0.990608737947676,0,1,"corpus callosum morphogenesis","BP",1
"5785","GO:0021543",1,0.95295507080411,0,7,"pallium development","BP",1
"5789","GO:0021547",1,0.990608737948152,0,1,"midbrain-hindbrain boundary initiation","BP",1
"5819","GO:0021629",1,0.990608737947676,0,1,"olfactory nerve structural organization","BP",1
"5833","GO:0021685",1,0.990608737947676,0,1,"cerebellar granular layer structural organization","BP",1
"5835","GO:0021691",1,0.981621916845198,0,2,"cerebellar Purkinje cell layer maturation","BP",1
"5842","GO:0021698",1,0.990608737947676,0,1,"cerebellar cortex structural organization","BP",1
"5843","GO:0021700",1,0.990608737947676,0,1,"developmental maturation","BP",1
"5846","GO:0021707",1,0.948389111946508,0,7,"cerebellar granule cell differentiation","BP",1
"5848","GO:0021744",1,0.985523656072085,0,2,"dorsal motor nucleus of vagus nerve development","BP",1
"5850","GO:0021759",1,0.926470150203078,0,10,"globus pallidus development","BP",1
"5853","GO:0021764",1,0.928984505804008,0,8,"amygdala development","BP",1
"5871","GO:0021800",1,0.990608737947676,0,1,"cerebral cortex tangential migration","BP",1
"5875","GO:0021814",1,0.990608737947676,0,1,"cell motility involved in cerebral cortex radial glia guided migration","BP",1
"5886","GO:0021849",1,0.990757139965405,0,1,"neuroblast division in subventricular zone","BP",1
"5895","GO:0021869",1,0.994558051984782,0,1,"forebrain ventricular zone progenitor cell division","BP",1
"5898","GO:0021874",1,0.902956997610945,0,11,"Wnt signaling pathway involved in forebrain neuroblast division","BP",1
"5899","GO:0021877",1,0.983800246991081,0,2,"forebrain neuron fate commitment","BP",1
"5910","GO:0021897",1,0.990608737947676,0,1,"forebrain astrocyte development","BP",1
"5918","GO:0021930",1,0.982476625325414,0,3,"cerebellar granule cell precursor proliferation","BP",1
"5919","GO:0021933",1,0.990608737947676,0,1,"radial glia guided migration of cerebellar granule cell","BP",1
"5923","GO:0021942",1,0.940970157637044,0,8,"radial glia guided migration of Purkinje cell","BP",1
"5934","GO:0021979",1,0.994558051984782,0,1,"hypothalamus cell differentiation","BP",1
"5935","GO:0021982",1,0.990608737947676,0,1,"pineal gland development","BP",1
"5938","GO:0021985",1,0.994558051984782,0,1,"neurohypophysis development","BP",1
"5941","GO:0021993",1,0.990608737947676,0,1,"initiation of neural tube closure","BP",1
"5946","GO:0022004",1,0.990608737947676,0,1,"midbrain-hindbrain boundary maturation during brain development","BP",1
"5950","GO:0022010",1,0.942462078674959,0,10,"central nervous system myelination","BP",1
"5980","GO:0022614",1,0.990608737947676,0,1,"membrane to membrane docking","BP",1
