"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
483 0.295065132641344 3 102 "GO:0050906" "detection of stimulus involved in sensory perception" 0.750295206810911
2759 0.0932395073234879 3 8 "GO:0050908;GO:0050962" "detection of light stimulus involved in sensory perception" 0.488896068476438
3243 2.9062500377207e-05 2 36 "GO:0050909" "sensory perception of taste" 0.00231129913714159
229 0.896531411447157 4 7 "GO:0050910" "detection of mechanical stimulus involved in sensory perception of sound" 0.975547101126998
2080 0.0253479807112471 2 25 "GO:0050912;GO:0050907" "detection of chemical stimulus involved in sensory perception" 0.251986086820558
2949 0.0222330402889786 4 13 "GO:0050915" "sensory perception of sour taste" 0.233714673108772
1426 0.219933177675746 4 16 "GO:0050918" "positive chemotaxis" 0.684769575011677
1793 0.149040491886633 4 14 "GO:0050919" "negative chemotaxis" 0.593921559293404
832 0.0488442446437205 4 122 "GO:0050920" "regulation of chemotaxis" 0.356845026156945
1037 0.0726471196207747 3 65 "GO:0050921" "positive regulation of chemotaxis" 0.433870085428525
194 0.845254894999641 5 22 "GO:0050922" "negative regulation of chemotaxis" 0.963964672308524
1404 0.499488772724552 2 5 "GO:0050923" "regulation of negative chemotaxis" 0.873595349593962
577 0.709847710019617 2 9 "GO:0050927;GO:0050926" "regulation of positive chemotaxis" 0.928417426121942
-115 0.903757273755862 3 24 "GO:0050931" "pigment cell differentiation" 0.978264970445048
-556 0.54239862768492 2 26 "GO:0050951" "sensory perception of temperature stimulus" 0.887836859841796
815 0.598943593883404 5 9 "GO:0050957" "equilibrioception" 0.903168822375218
628 0.517085978849856 3 23 "GO:0050961;GO:0016048" "detection of temperature stimulus" 0.878967219620503
290 0.815459218376227 4 14 "GO:0050965" "detection of temperature stimulus involved in sensory perception of pain" 0.958138765027534
-2486 0.023353185681765 2 18 "GO:0050966" "detection of mechanical stimulus involved in sensory perception of pain" 0.238983795386739
-1459 0.0808174300268334 2 31 "GO:0050982;GO:0050974" "detection of mechanical stimulus" 0.459561422839001
1034 0.231380316153233 2 29 "GO:0050994" "regulation of lipid catabolic process" 0.697398061735272
-996 0.599835676198653 2 6 "GO:0050995" "negative regulation of lipid catabolic process" 0.903283003604226
1546 0.197963565211685 2 15 "GO:0050996" "positive regulation of lipid catabolic process" 0.661105679384193
-313 0.840148762872595 5 9 "GO:0050999" "regulation of nitric-oxide synthase activity" 0.963964672308524
728 0.701367893810689 6 6 "GO:0051001" "negative regulation of nitric-oxide synthase activity" 0.928417426121942
-817 0.642080182451775 5 7 "GO:0051013" "microtubule severing" 0.914652092044276
290 0.889264486231689 2 5 "GO:0051014" "actin filament severing" 0.974006672263996
430 0.781269776966473 4 9 "GO:0051016" "barbed-end actin filament capping" 0.948806467795016
-211 0.768597825601588 4 42 "GO:0051017;GO:0061572" "actin filament bundle organization" 0.945935155723744
-310 0.603637982860814 3 61 "GO:0051028" "mRNA transport" 0.904691500849288
352 0.865670501672567 2 5 "GO:0051036" "regulation of endosome size" 0.968875690151021
1668 0.342609338925558 2 7 "GO:0051043" "regulation of membrane protein ectodomain proteolysis" 0.792613329893194
1243 0.550014459632924 3 5 "GO:0051044" "positive regulation of membrane protein ectodomain proteolysis" 0.88928099467994
567 2.22952748320991e-05 2 1315 "GO:0051049" "regulation of transport" 0.00182526169103376
598 0.000845651588970448 4 705 "GO:0051050" "positive regulation of transport" 0.0276926023282264
249 0.395679857816497 3 256 "GO:0051051" "negative regulation of transport" 0.829034791834854
-396 0.134762882281004 3 314 "GO:0051052" "regulation of DNA metabolic process" 0.573781294107456
-560 0.246490605960979 6 93 "GO:0051053" "negative regulation of DNA metabolic process" 0.713591202942845
-40 0.912093300784211 3 165 "GO:0051054" "positive regulation of DNA metabolic process" 0.978347476968343
-515 0.51910587570838 2 34 "GO:0051055" "negative regulation of lipid biosynthetic process" 0.879714584495754
650 0.0794277865628868 2 159 "GO:0051056" "regulation of small GTPase mediated signal transduction" 0.456956133524706
847 0.295572729386898 2 33 "GO:0051057" "positive regulation of small GTPase mediated signal transduction" 0.750295206810911
659 0.347980650928298 4 44 "GO:0051058" "negative regulation of small GTPase mediated signal transduction" 0.796522061806508
-731 0.6774134913703 6 7 "GO:0051081;GO:0030397" "nuclear membrane disassembly" 0.923046650898127
1905 0.0405665881615285 2 25 "GO:0051084;GO:0006458" "'de novo' protein folding" 0.325144030201271
2937 0.00921485522433794 4 17 "GO:0051085" "chaperone cofactor-dependent protein refolding" 0.134355097447188
388 0.127348757419851 2 341 "GO:0051090" "regulation of DNA-binding transcription factor activity" 0.560538772836757
285 0.406893116400498 4 185 "GO:0051091" "positive regulation of DNA-binding transcription factor activity" 0.831591468832161
277 0.599130243846893 8 78 "GO:0051092" "positive regulation of NF-kappaB transcription factor activity" 0.903168822375218
781 7.90436779648167e-06 2 742 "GO:0051093" "negative regulation of developmental process" 0.000804853468410897
683 7.75801863438264e-06 2 986 "GO:0051094" "positive regulation of developmental process" 0.000804853468410897
-518 0.738238090264601 3 9 "GO:0051095" "regulation of helicase activity" 0.934547542861225
-519 0.784741792305583 2 6 "GO:0051096" "positive regulation of helicase activity" 0.949726530508954
-423 0.108596903448928 2 317 "GO:0051098" "regulation of binding" 0.52811377327598
-300 0.387420396151184 3 181 "GO:0051099" "positive regulation of binding" 0.824953673180759
-785 0.0874924756716799 2 103 "GO:0051100" "negative regulation of binding" 0.475345868890428
-537 0.299514563853003 3 81 "GO:0051101" "regulation of DNA binding" 0.753607457758347
-507 0.757848808814699 2 8 "GO:0051123" "RNA polymerase II preinitiation complex assembly" 0.940049981878661
-415 0.826965532036641 3 6 "GO:0051124" "synaptic assembly at neuromuscular junction" 0.960943467253673
-709 0.66628712338372 3 8 "GO:0051126;GO:0034316" "negative regulation of actin nucleation" 0.922188245716068
-3120 0.0758451247875108 3 7 "GO:0051127;GO:2000601" "positive regulation of actin nucleation" 0.447277340775501
300 0.135328498198473 2 555 "GO:0051129" "negative regulation of cellular component organization" 0.573781294107456
-54 0.722525593391019 5 987 "GO:0051130" "positive regulation of cellular component organization" 0.931514251435428
-1278 0.466929908346829 4 7 "GO:0051131" "chaperone-mediated protein complex assembly" 0.861422307530834
1777 0.392795802154177 3 5 "GO:0051132" "NK T cell activation" 0.826727497388394
769 0.508499789258521 2 16 "GO:0051145" "smooth muscle cell differentiation" 0.876364144268267
197 0.786697125331643 2 41 "GO:0051146" "striated muscle cell differentiation" 0.950230855223803
413 0.408466430761298 2 87 "GO:0051147" "regulation of muscle cell differentiation" 0.833562958430811
523 0.456495140667589 3 44 "GO:0051148" "negative regulation of muscle cell differentiation" 0.853360795196934
423 0.607300781171041 3 32 "GO:0051149" "positive regulation of muscle cell differentiation" 0.904691500849288
928 0.318414243495529 2 25 "GO:0051150" "regulation of smooth muscle cell differentiation" 0.769496427490805
1152 0.32175301343718 2 16 "GO:0051151" "negative regulation of smooth muscle cell differentiation" 0.773401997325035
1556 0.412237820168409 4 6 "GO:0051152" "positive regulation of smooth muscle cell differentiation" 0.834519252682739
439 0.504813360371268 2 50 "GO:0051153" "regulation of striated muscle cell differentiation" 0.874205654011157
496 0.609367842093795 2 23 "GO:0051154" "negative regulation of striated muscle cell differentiation" 0.90542728023266
63 0.94813837895515 2 23 "GO:0051155" "positive regulation of striated muscle cell differentiation" 0.986418375700043
-1452 0.300218016702711 3 11 "GO:0051156" "glucose 6-phosphate metabolic process" 0.7538790345544
642 0.245566249822142 3 71 "GO:0051168" "nuclear export" 0.713500685156506
-191 0.645120129347941 -1 126 "GO:0051171" "obsolete regulation of nitrogen compound metabolic process" 0.915702131585923
-484 0.532217756929392 -1 36 "GO:0051172" "obsolete negative regulation of nitrogen compound metabolic process" 0.885340389949613
541 0.238773908210435 -1 103 "GO:0051173" "obsolete positive regulation of nitrogen compound metabolic process" 0.705304684042006
96 0.900084021344073 4 37 "GO:0051180" "vitamin transport" 0.975950241171116
-1359 0.191275626366507 2 20 "GO:0051205" "protein insertion into membrane" 0.654182063098955
-190 0.913863306027142 2 7 "GO:0051209;GO:0051283" "release of sequestered calcium ion into cytosol" 0.978428167381634
893 0.140924979288372 2 59 "GO:0051216" "cartilage development" 0.582859851187494
-432 0.670537979851468 2 21 "GO:0051220" "cytoplasmic sequestering of protein" 0.922188245716068
442 0.172646024471395 2 208 "GO:0051222;GO:1904951" "positive regulation of establishment of protein localization" 0.626953958403298
120 0.629536574450357 5 359 "GO:0051223;GO:0070201" "regulation of establishment of protein localization" 0.909401463679551
111 0.841315748219613 2 70 "GO:0051224;GO:1904950" "negative regulation of establishment of protein localization" 0.963964672308524
-637 0.289473673482645 2 60 "GO:0051225" "spindle assembly" 0.745811254012183
-915 0.00103393133012724 2 283 "GO:0051235" "maintenance of location" 0.0321558419822254
870 9.24638201093374e-11 4 1304 "GO:0051240" "positive regulation of multicellular organismal process" 1.2868652163717e-07
949 1.51931413192689e-09 4 930 "GO:0051241" "negative regulation of multicellular organismal process" 7.68911070221545e-07
187 0.214147904834885 6 1021 "GO:0051247" "positive regulation of protein metabolic process" 0.680300276463594
-113 0.555066998143478 6 609 "GO:0051248" "negative regulation of protein metabolic process" 0.891079856160361
714 0.0571541025565456 2 155 "GO:0051249" "regulation of lymphocyte activation" 0.384574151773336
92 0.909743540507748 2 33 "GO:0051258" "protein polymerization" 0.978292851453289
736 0.017110426845052 2 230 "GO:0051260;GO:0051259" "protein complex oligomerization" 0.197621880179262
654 0.482147168100197 4 25 "GO:0051261" "protein depolymerization" 0.869865906548977
1677 0.000907675391446681 2 85 "GO:0051262" "protein tetramerization" 0.0290174209585762
543 0.774901177664237 -1 6 "GO:0051272" "obsolete positive regulation of cellular component movement" 0.946753913468566
-851 0.0023220978075185 2 282 "GO:0051276" "chromosome organization" 0.0547759258239639
110 0.850301598564279 3 64 "GO:0051279;GO:0051282" "regulation of sequestering of calcium ion" 0.964094082911129
334 0.839064095533731 2 8 "GO:0051280;GO:0051284" "positive regulation of sequestering of calcium ion" 0.963964672308524
-883 0.493380599776917 3 13 "GO:0051281" "positive regulation of release of sequestered calcium ion into cytosol" 0.870752304445632
1597 0.0199885835304533 6 46 "GO:0051289" "protein homotetramerization" 0.217336805691472
651 0.674607866735663 6 9 "GO:0051290" "protein heterotetramerization" 0.922510929530198
406 0.735288944741553 2 15 "GO:0051291" "protein heterooligomerization" 0.93310032787976
1652 0.34730371836882 3 7 "GO:0051292" "nuclear pore complex assembly" 0.796522061806508
-637 0.0145045344027499 2 325 "GO:0051294;GO:0051293;GO:0051653;GO:0000132;GO:0040001;GO:0060236;GO:1904778;GO:1904776;GO:0051651;GO:0051642;GO:0061842;GO:1902117;GO:0031291;GO:0051661;GO:0051657;GO:1905832;GO:0090169" "maintenance of location in cell" 0.17515562477247
-261 0.873696133119725 4 8 "GO:0051295" "establishment of meiotic spindle localization" 0.971399809317852
21 0.991938762357081 7 5 "GO:0051296" "establishment of meiotic spindle orientation" 0.997745707710639
282 0.892154522558235 2 5 "GO:0051298" "centrosome duplication" 0.974611502933915
-261 0.449238720240037 2 184 "GO:0051301" "cell division" 0.848917839638929
695 0.114683306700337 2 112 "GO:0051302" "regulation of cell division" 0.535401231260199
263 0.704701883056011 4 45 "GO:0051303;GO:0050000" "chromosome localization" 0.928417426121942
-436 0.803905483397031 3 7 "GO:0051304" "chromosome separation" 0.955249055724925
170 0.917441909786262 2 8 "GO:0051305" "chromosome movement towards spindle pole" 0.979012058294811
810 0.669475039841231 2 6 "GO:0051315" "attachment of mitotic spindle microtubules to kinetochore" 0.922188245716068
-392 0.623211591886424 2 34 "GO:0051321" "meiotic cell cycle" 0.907034827364574
314 0.0816462186310858 3 693 "GO:0051336" "regulation of hydrolase activity" 0.460098894960898
-46 0.809992889278114 3 602 "GO:0051338" "regulation of transferase activity" 0.956764357014908
1124 0.279988944923077 3 20 "GO:0051339" "regulation of lyase activity" 0.739069917679834
613 0.372074946946863 3 46 "GO:0051341" "regulation of oxidoreductase activity" 0.813147420486693
-118 0.95058466107603 4 6 "GO:0051342" "regulation of cyclic-nucleotide phosphodiesterase activity" 0.987331591897162
529 0.0458812142428436 2 314 "GO:0051345" "positive regulation of hydrolase activity" 0.347984631730123
-650 0.0607481242744926 4 182 "GO:0051346" "negative regulation of hydrolase activity" 0.394614711594049
160 0.498676169875263 2 397 "GO:0051347" "positive regulation of transferase activity" 0.873271543785967
-483 0.677984148647825 2 16 "GO:0051349;GO:0031281" "positive regulation of lyase activity" 0.923046650898127
1813 0.0616644538957704 2 23 "GO:0051353" "positive regulation of oxidoreductase activity" 0.397782172465532
259 0.824029901408138 2 16 "GO:0051354" "negative regulation of oxidoreductase activity" 0.960943467253673
-615 0.675647843814809 6 10 "GO:0051382" "kinetochore assembly" 0.92302614638455
671 0.540647931148678 2 18 "GO:0051383" "kinetochore organization" 0.88731929030209
398 0.357675666160834 3 116 "GO:0051384;GO:0031960" "response to corticosteroid" 0.80172172747087
1482 0.104347382823793 3 26 "GO:0051385" "response to mineralocorticoid" 0.517868719280966
2451 0.0955680445842035 2 10 "GO:0051386" "regulation of neurotrophin TRK receptor signaling pathway" 0.493074424652698
4790 0.0212406469802791 3 5 "GO:0051387" "negative regulation of neurotrophin TRK receptor signaling pathway" 0.227397464883103
589 0.561530481104192 2 21 "GO:0051402" "neuron apoptotic process" 0.891869431926276
238 0.908989558489013 3 5 "GO:0051403" "stress-activated MAPK cascade" 0.978292851453289
1452 0.348905274573363 2 9 "GO:0051409" "response to nitrosative stress" 0.796522061806508
786 0.512702652524081 2 15 "GO:0051412" "response to corticosterone" 0.87788335266959
-696 0.281376540766101 2 52 "GO:0051438" "regulation of ubiquitin-protein transferase activity" 0.739383451152461
-1248 0.171324938394446 3 26 "GO:0051443" "positive regulation of ubiquitin-protein transferase activity" 0.626928438210874
77 0.950854978283235 3 14 "GO:0051444" "negative regulation of ubiquitin-protein transferase activity" 0.987331591897162
794 0.237280112298482 2 48 "GO:0051445" "regulation of meiotic cell cycle" 0.703545285407159
346 0.683406912826434 5 30 "GO:0051446" "positive regulation of meiotic cell cycle" 0.923459662980297
1383 0.249594238871706 3 15 "GO:0051447" "negative regulation of meiotic cell cycle" 0.714024217779438
-1020 0.561507308667804 5 7 "GO:0051451" "myoblast migration" 0.891869431926276
-965 0.240600313082958 2 32 "GO:0051452" "intracellular pH reduction" 0.706632726735073
-365 0.536730866024659 3 62 "GO:0051453;GO:0030641;GO:0006885" "regulation of pH" 0.885969461272431
