"ontology","slim_term","slim_cat","category","term","over_represented_pvalue","numDEInCat","numInCat","genes"
"MF","ion binding","GO:0043167","GO:0016595","glutamate binding",0.0254599236896377,4,16,"Pver_gene_g1082, Pver_gene_g3880, Pver_gene_g13850, Pver_gene_g22784"
"MF","ion binding","GO:0043167","GO:0031177","phosphopantetheine binding",0.0138660822037068,6,24,"Pver_gene_g3491, Pver_gene_g8749, Pver_gene_g14375, Pver_gene_g14377, Pver_gene_g14378, Pver_gene_g19191"
"MF","ion binding","GO:0043167","GO:0031418","L-ascorbic acid binding",0.000588015591437569,9,36,"Pver_gene_g21, Pver_gene_g24, Pver_gene_g508, Pver_gene_g1258, Pver_gene_g5486, Pver_gene_g7373, Pver_gene_g7374, Pver_gene_g7376, Pver_gene_g19469"
"MF","ion binding","GO:0043167","GO:0042166","acetylcholine binding",0.000100843696585199,9,29,"Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g8935, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g13365"
"MF","ion binding","GO:0043167","GO:0070679","inositol 1,4,5 trisphosphate binding",0.0248953551561994,6,32,"Pver_gene_g6514, Pver_gene_g13625, Pver_gene_g18327, Pver_gene_g18347, Pver_gene_g18352, Pver_gene_g25993"
"MF","kinase activity","GO:0016301","GO:0004340","glucokinase activity",0.0256148743822639,2,4,"Pver_gene_g542, Pver_gene_g849"
"MF","kinase activity","GO:0016301","GO:0004396","hexokinase activity",0.0135696660019819,2,3,"Pver_gene_g542, Pver_gene_g849"
"MF","kinase activity","GO:0016301","GO:0004675","transmembrane receptor protein serine/threonine kinase activity",0.0273846622993867,2,4,"Pver_gene_g6519, Pver_gene_g8565"
"MF","kinase activity","GO:0016301","GO:0004677","DNA-dependent protein kinase activity",0.000753460330600695,4,7,"Pver_gene_g18091, Pver_gene_g18933, Pver_gene_g20240, Pver_gene_g23687"
"MF","kinase activity","GO:0016301","GO:0008865","fructokinase activity",0.0257663352147298,2,4,"Pver_gene_g542, Pver_gene_g849"
"MF","kinase activity","GO:0016301","GO:0016303","1-phosphatidylinositol-3-kinase activity",0.000317362810496127,4,6,"Pver_gene_g18091, Pver_gene_g18933, Pver_gene_g20240, Pver_gene_g23687"
"MF","kinase activity","GO:0016301","GO:0019158","mannokinase activity",0.0135696660019819,2,3,"Pver_gene_g542, Pver_gene_g849"
"MF","ligase activity","GO:0016874","GO:0004825","methionine-tRNA ligase activity",0.041638927671712,2,5,"Pver_gene_g12577, Pver_gene_g14740"
"MF","lipid binding","GO:0008289","GO:0015485","cholesterol binding",6.22911874030038e-05,12,46,"Pver_gene_g342, Pver_gene_g350, Pver_gene_g351, Pver_gene_g352, Pver_gene_g3880, Pver_gene_g4117, Pver_gene_g4432, Pver_gene_g10786, Pver_gene_g12111, Pver_gene_g22873, Pver_gene_g22997, Pver_gene_g25965"
"MF","lipid binding","GO:0008289","GO:0032934","sterol binding",0.0294924576019654,5,25,"Pver_gene_g342, Pver_gene_g350, Pver_gene_g351, Pver_gene_g22873, Pver_gene_g22997"
"MF","lipid binding","GO:0008289","GO:0071723","lipopeptide binding",0.0428172698338302,2,5,"Pver_gene_g9796, Pver_gene_g15928"
"MF","lyase activity","GO:0016829","GO:0004089","carbonate dehydratase activity",0.0205425326001394,4,16,"Pver_gene_g1325, Pver_gene_g5371, Pver_gene_g7331, Pver_gene_g14127"
"MF","oxidoreductase activity","GO:0016491","GO:0004447","iodide peroxidase activity",0.0438147566463222,2,5,"Pver_gene_g11499, Pver_gene_g24052"
"MF","oxidoreductase activity","GO:0016491","GO:0004503","monophenol monooxygenase activity",8.08048228865854e-05,7,17,"Pver_gene_g8083, Pver_gene_g12064, Pver_gene_g12174, Pver_gene_g18164, Pver_gene_g21037, Pver_gene_g23293, Pver_gene_g23295"
"MF","oxidoreductase activity","GO:0016491","GO:0004601","peroxidase activity",0.00410375021668748,10,54,"Pver_gene_g3301, Pver_gene_g5097, Pver_gene_g5098, Pver_gene_g5973, Pver_gene_g8397, Pver_gene_g11498, Pver_gene_g11499, Pver_gene_g13794, Pver_gene_g24052, Pver_gene_g24820"
"MF","oxidoreductase activity","GO:0016491","GO:0004656","procollagen-proline 4-dioxygenase activity",0.0353771333698022,3,11,"Pver_gene_g1258, Pver_gene_g5486, Pver_gene_g7376"
"MF","oxidoreductase activity","GO:0016491","GO:0008395","steroid hydroxylase activity",0.00244827588856251,6,21,"Pver_gene_g3638, Pver_gene_g7889, Pver_gene_g16147, Pver_gene_g17952, Pver_gene_g26491, Pver_gene_g26492"
"MF","oxidoreductase activity","GO:0016491","GO:0008401","retinoic acid 4-hydroxylase activity",0.00559682312667712,3,6,"Pver_gene_g3638, Pver_gene_g7889, Pver_gene_g26492"
"MF","oxidoreductase activity","GO:0016491","GO:0008709","cholate 7-alpha-dehydrogenase activity",0.00459559614406535,2,2,"Pver_gene_g7282, Pver_gene_g11099"
"MF","oxidoreductase activity","GO:0016491","GO:0008940","nitrate reductase activity",0.0257657682997874,2,4,"Pver_gene_g16124, Pver_gene_g16125"
"MF","oxidoreductase activity","GO:0016491","GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",0.044996759178225,3,12,"Pver_gene_g1258, Pver_gene_g5486, Pver_gene_g13794"
"MF","oxidoreductase activity","GO:0016491","GO:0030283","testosterone dehydrogenase [NAD(P)] activity",0.00459559614406535,2,2,"Pver_gene_g7282, Pver_gene_g11099"
"MF","oxidoreductase activity","GO:0016491","GO:0034649","histone demethylase activity (H3-monomethyl-K4 specific)",0.00487744456222726,2,2,"Pver_gene_g13886, Pver_gene_g13888"
"MF","oxidoreductase activity","GO:0016491","GO:0035410","dihydrotestosterone 17-beta-dehydrogenase activity",0.00459559614406535,2,2,"Pver_gene_g7282, Pver_gene_g11099"
"MF","oxidoreductase activity","GO:0016491","GO:0036393","thiocyanate peroxidase activity",0.0151793870564565,2,3,"Pver_gene_g11499, Pver_gene_g24052"
"MF","oxidoreductase activity","GO:0016491","GO:0047015","3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity",0.00459559614406535,2,2,"Pver_gene_g7282, Pver_gene_g11099"
"MF","oxidoreductase activity","GO:0016491","GO:0050649","testosterone 6-beta-hydroxylase activity",0.00513040663508933,4,11,"Pver_gene_g3638, Pver_gene_g7889, Pver_gene_g26491, Pver_gene_g26492"
"MF","oxidoreductase activity","GO:0016491","GO:0051213","dioxygenase activity",0.0405819789453233,4,19,"Pver_gene_g10914, Pver_gene_g14349, Pver_gene_g18192, Pver_gene_g19469"
"MF","oxidoreductase activity","GO:0016491","GO:0070224","sulfide:quinone oxidoreductase activity",0.00479457565599037,2,2,"Pver_gene_g1842, Pver_gene_g26406"
"MF","oxidoreductase activity","GO:0016491","GO:0070330","aromatase activity",0.00496016313928399,6,24,"Pver_gene_g3638, Pver_gene_g7889, Pver_gene_g11670, Pver_gene_g17952, Pver_gene_g26491, Pver_gene_g26492"
"MF","oxidoreductase activity","GO:0016491","GO:0070576","vitamin D 24-hydroxylase activity",0.00929224726547475,3,7,"Pver_gene_g7889, Pver_gene_g16049, Pver_gene_g17952"
"MF","oxidoreductase activity","GO:0016491","GO:0101020","estrogen 16-alpha-hydroxylase activity",0.00066798926838679,4,7,"Pver_gene_g3638, Pver_gene_g7889, Pver_gene_g17952, Pver_gene_g26492"
"MF","oxidoreductase activity","GO:0016491","GO:0101021","estrogen 2-hydroxylase activity",0.00295084440720429,3,5,"Pver_gene_g3638, Pver_gene_g7889, Pver_gene_g17952"
"MF","peptidase activity","GO:0008233","GO:0002951","leukotriene-C(4) hydrolase",0.0129424344443189,4,14,"Pver_gene_g12570, Pver_gene_g17291, Pver_gene_g18342, Pver_gene_g20227"
"MF","peptidase activity","GO:0008233","GO:0036374","glutathione hydrolase activity",0.012577796962776,5,21,"Pver_gene_g8851, Pver_gene_g12570, Pver_gene_g17291, Pver_gene_g18342, Pver_gene_g20227"
"MF","protein-macromolecule adaptor activ...","GO:0030674","GO:0005484","SNAP receptor activity",0.0174376378793631,5,23,"Pver_gene_g3702, Pver_gene_g15292, Pver_gene_g15703, Pver_gene_g25892, Pver_gene_g26252"
"MF","RNA binding","GO:0003723","GO:0033592","RNA strand annealing activity",0.0138994735022416,2,3,"Pver_gene_g1446, Pver_gene_g14836"
"MF","structural molecule activity","GO:0005198","GO:0030020","extracellular matrix structural constituent conferring tensile strength",0.00354547907403403,7,25,"Pver_gene_g2593, Pver_gene_g3259, Pver_gene_g5691, Pver_gene_g6585, Pver_gene_g7863, Pver_gene_g14510, Pver_gene_g16595"
"MF","transferase activity, transferring ...","GO:0016746","GO:0000048","peptidyltransferase activity",0.026235390870225,4,17,"Pver_gene_g12570, Pver_gene_g17291, Pver_gene_g18342, Pver_gene_g20227"
"MF","transferase activity, transferring ...","GO:0016746","GO:0004315","3-oxoacyl-[acyl-carrier-protein] synthase activity",0.0320366487865896,2,4,"Pver_gene_g3963, Pver_gene_g8749"
"MF","transferase activity, transferring ...","GO:0016746","GO:0004364","glutathione transferase activity",0.0299587593309357,4,18,"Pver_gene_g140, Pver_gene_g707, Pver_gene_g9166, Pver_gene_g17033"
"MF","transferase activity, transferring ...","GO:0016746","GO:0008375","acetylglucosaminyltransferase activity",0.0446941337514101,11,88,"Pver_gene_g916, Pver_gene_g4178, Pver_gene_g4620, Pver_gene_g5552, Pver_gene_g7329, Pver_gene_g8566, Pver_gene_g13715, Pver_gene_g15683, Pver_gene_g17172, Pver_gene_g19729, Pver_gene_g20643"
"MF","transferase activity, transferring ...","GO:0016746","GO:0019706","protein-cysteine S-palmitoyltransferase activity",0.0258967491917536,4,17,"Pver_gene_g9549, Pver_gene_g14796, Pver_gene_g22784, Pver_gene_g25892"
"MF","transferase activity, transferring ...","GO:0016746","GO:0102953","hypoglycin A gamma-glutamyl transpeptidase activity",0.0102131041215367,5,20,"Pver_gene_g8851, Pver_gene_g12570, Pver_gene_g17291, Pver_gene_g18342, Pver_gene_g20227"
"MF","transferase activity, transferring ...","GO:0016746","GO:0103068","leukotriene C4 gamma-glutamyl transferase activity",0.0102131041215367,5,20,"Pver_gene_g8851, Pver_gene_g12570, Pver_gene_g17291, Pver_gene_g18342, Pver_gene_g20227"
"MF","transmembrane transporter activity","GO:0022857","GO:0005262","calcium channel activity",0.0387988652513115,23,185,"Pver_gene_g82, Pver_gene_g903, Pver_gene_g2152, Pver_gene_g3913, Pver_gene_g5190, Pver_gene_g5759, Pver_gene_g5946, Pver_gene_g5949, Pver_gene_g6514, Pver_gene_g8131, Pver_gene_g8743, Pver_gene_g9266, Pver_gene_g10624, Pver_gene_g10881, Pver_gene_g13416, Pver_gene_g13607, Pver_gene_g13625, Pver_gene_g14563, Pver_gene_g18327, Pver_gene_g18347, Pver_gene_g18352, Pver_gene_g24031, Pver_gene_g25685"
"MF","transmembrane transporter activity","GO:0022857","GO:0005275","amine transmembrane transporter activity",0.0132719353140462,2,3,"Pver_gene_g6030, Pver_gene_g24049"
"MF","transmembrane transporter activity","GO:0022857","GO:0005313","L-glutamate transmembrane transporter activity",0.0162349795384895,5,22,"Pver_gene_g469, Pver_gene_g9244, Pver_gene_g13089, Pver_gene_g13090, Pver_gene_g23846"
"MF","transmembrane transporter activity","GO:0022857","GO:0005326","neurotransmitter transmembrane transporter activity",0.00213555103321537,4,9,"Pver_gene_g9244, Pver_gene_g13089, Pver_gene_g13090, Pver_gene_g23846"
"MF","transmembrane transporter activity","GO:0022857","GO:0005351","carbohydrate:proton symporter activity",0.000306041869290215,4,6,"Pver_gene_g10340, Pver_gene_g10341, Pver_gene_g10344, Pver_gene_g10345"
"MF","transmembrane transporter activity","GO:0022857","GO:0005353","fructose transmembrane transporter activity",0.000306041869290215,4,6,"Pver_gene_g10340, Pver_gene_g10341, Pver_gene_g10344, Pver_gene_g10345"
"MF","transmembrane transporter activity","GO:0022857","GO:0005355","glucose transmembrane transporter activity",0.0130640313439937,4,14,"Pver_gene_g10340, Pver_gene_g10341, Pver_gene_g10344, Pver_gene_g10345"
"MF","transmembrane transporter activity","GO:0022857","GO:0005412","glucose:sodium symporter activity",0.0138269553375098,2,3,"Pver_gene_g6607, Pver_gene_g18506"
"MF","transmembrane transporter activity","GO:0022857","GO:0008028","monocarboxylic acid transmembrane transporter activity",0.0298421524652966,8,53,"Pver_gene_g4714, Pver_gene_g6815, Pver_gene_g6816, Pver_gene_g6817, Pver_gene_g6818, Pver_gene_g7615, Pver_gene_g8446, Pver_gene_g13567"
"MF","transmembrane transporter activity","GO:0022857","GO:0015171","amino acid transmembrane transporter activity",0.00918734514523511,7,35,"Pver_gene_g4393, Pver_gene_g6818, Pver_gene_g8446, Pver_gene_g9319, Pver_gene_g16042, Pver_gene_g18843, Pver_gene_g25926"
"MF","transmembrane transporter activity","GO:0022857","GO:0015180","L-alanine transmembrane transporter activity",0.0413625970052344,2,5,"Pver_gene_g16042, Pver_gene_g18843"
"MF","transmembrane transporter activity","GO:0022857","GO:0015193","L-proline transmembrane transporter activity",0.013633818821533,2,3,"Pver_gene_g16042, Pver_gene_g18843"
"MF","transmembrane transporter activity","GO:0022857","GO:0015250","water channel activity",0.0400814652915372,2,5,"Pver_gene_g5454, Pver_gene_g6030"
"MF","transmembrane transporter activity","GO:0022857","GO:0015279","store-operated calcium channel activity",0.0439917418872753,5,28,"Pver_gene_g6514, Pver_gene_g13625, Pver_gene_g18347, Pver_gene_g18352, Pver_gene_g25993"
"MF","transmembrane transporter activity","GO:0022857","GO:0015349","thyroid hormone transmembrane transporter activity",0.0256890455882471,7,42,"Pver_gene_g416, Pver_gene_g4714, Pver_gene_g6816, Pver_gene_g6817, Pver_gene_g6818, Pver_gene_g7615, Pver_gene_g8446"
"MF","transmembrane transporter activity","GO:0022857","GO:0022848","acetylcholine-gated cation-selective channel activity",6.32346440385091e-07,14,43,"Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g5759, Pver_gene_g7182, Pver_gene_g7332, Pver_gene_g8933, Pver_gene_g8935, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g11856, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g13365"
"MF","transmembrane transporter activity","GO:0022857","GO:0033300","dehydroascorbic acid transmembrane transporter activity",0.000673921874371455,4,7,"Pver_gene_g10340, Pver_gene_g10341, Pver_gene_g10344, Pver_gene_g10345"
"MF",NA,NA,"GO:0001540","amyloid-beta binding",0.0206693648872365,11,78,"Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g4363, Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g8935, Pver_gene_g9849, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g13365"
"MF",NA,NA,"GO:0003777","microtubule motor activity",0.00120193517836515,16,86,"Pver_gene_g3884, Pver_gene_g4663, Pver_gene_g4784, Pver_gene_g5236, Pver_gene_g6559, Pver_gene_g7455, Pver_gene_g8757, Pver_gene_g10428, Pver_gene_g12282, Pver_gene_g12296, Pver_gene_g12298, Pver_gene_g12610, Pver_gene_g13119, Pver_gene_g13213, Pver_gene_g14382, Pver_gene_g21886"
"MF",NA,NA,"GO:0003924","GTPase activity",0.00576472137321729,34,308,"Pver_gene_g100, Pver_gene_g606, Pver_gene_g912, Pver_gene_g1147, Pver_gene_g1446, Pver_gene_g1490, Pver_gene_g1904, Pver_gene_g2183, Pver_gene_g6200, Pver_gene_g6415, Pver_gene_g6451, Pver_gene_g6452, Pver_gene_g6681, Pver_gene_g6683, Pver_gene_g6694, Pver_gene_g7570, Pver_gene_g7643, Pver_gene_g7853, Pver_gene_g8030, Pver_gene_g9117, Pver_gene_g10847, Pver_gene_g13130, Pver_gene_g14675, Pver_gene_g15410, Pver_gene_g15656, Pver_gene_g17239, Pver_gene_g17607, Pver_gene_g19985, Pver_gene_g20781, Pver_gene_g20952, Pver_gene_g21177, Pver_gene_g22804, Pver_gene_g25809, Pver_gene_g26085"
"MF",NA,NA,"GO:0004935","adrenergic receptor activity",0.0347304972216031,5,27,"Pver_gene_g1494, Pver_gene_g5930, Pver_gene_g8390, Pver_gene_g16738, Pver_gene_g17984"
"MF",NA,NA,"GO:0004993","G protein-coupled serotonin receptor activity",0.0347266305983915,5,27,"Pver_gene_g3466, Pver_gene_g7702, Pver_gene_g9088, Pver_gene_g16728, Pver_gene_g17395"
"MF",NA,NA,"GO:0004995","tachykinin receptor activity",0.0301440406804461,6,35,"Pver_gene_g473, Pver_gene_g4486, Pver_gene_g4856, Pver_gene_g8495, Pver_gene_g17316, Pver_gene_g17734"
"MF",NA,NA,"GO:0005030","neurotrophin receptor activity",0.0139136455164959,2,3,"Pver_gene_g8565, Pver_gene_g20618"
"MF",NA,NA,"GO:0005102","signaling receptor binding",0.027491077099713,19,162,"Pver_gene_g257, Pver_gene_g3559, Pver_gene_g5857, Pver_gene_g6519, Pver_gene_g9283, Pver_gene_g9342, Pver_gene_g10271, Pver_gene_g11431, Pver_gene_g11984, Pver_gene_g12111, Pver_gene_g13696, Pver_gene_g13708, Pver_gene_g14655, Pver_gene_g15255, Pver_gene_g16877, Pver_gene_g18523, Pver_gene_g18962, Pver_gene_g18963, Pver_gene_g26469"
"MF",NA,NA,"GO:0005166","neurotrophin p75 receptor binding",0.00477071835232034,2,2,"Pver_gene_g8565, Pver_gene_g20618"
"MF",NA,NA,"GO:0005536","glucose binding",0.000502608820045515,5,11,"Pver_gene_g542, Pver_gene_g849, Pver_gene_g10340, Pver_gene_g10344, Pver_gene_g10345"
"MF",NA,NA,"GO:0008134","transcription factor binding",0.015710352883898,23,199,"Pver_gene_g1142, Pver_gene_g1446, Pver_gene_g3152, Pver_gene_g3246, Pver_gene_g3762, Pver_gene_g4155, Pver_gene_g5174, Pver_gene_g6369, Pver_gene_g6497, Pver_gene_g6579, Pver_gene_g7701, Pver_gene_g7830, Pver_gene_g8507, Pver_gene_g9943, Pver_gene_g12044, Pver_gene_g12194, Pver_gene_g13261, Pver_gene_g13352, Pver_gene_g13886, Pver_gene_g13888, Pver_gene_g16873, Pver_gene_g23145, Pver_gene_g26174"
"MF",NA,NA,"GO:0008190","eukaryotic initiation factor 4E binding",0.0271613946598161,2,4,"Pver_gene_g1446, Pver_gene_g10695"
"MF",NA,NA,"GO:0010465","nerve growth factor receptor activity",0.013808429009332,2,3,"Pver_gene_g8565, Pver_gene_g20618"
"MF",NA,NA,"GO:0015464","acetylcholine receptor activity",1.22180783321117e-07,13,33,"Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g8933, Pver_gene_g8935, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g11856, Pver_gene_g12511, Pver_gene_g12512, Pver_gene_g13365"
"MF",NA,NA,"GO:0015643","toxic substance binding",1.00715251471478e-05,10,28,"Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g8935, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g13365, Pver_gene_g14616"
"MF",NA,NA,"GO:0016491","oxidoreductase activity",0.00399616178012691,26,209,"Pver_gene_g20, Pver_gene_g501, Pver_gene_g1041, Pver_gene_g1042, Pver_gene_g3371, Pver_gene_g3411, Pver_gene_g3491, Pver_gene_g4784, Pver_gene_g7889, Pver_gene_g8077, Pver_gene_g8461, Pver_gene_g10257, Pver_gene_g11865, Pver_gene_g13886, Pver_gene_g13888, Pver_gene_g14375, Pver_gene_g14377, Pver_gene_g14378, Pver_gene_g14530, Pver_gene_g14959, Pver_gene_g15639, Pver_gene_g17439, Pver_gene_g17952, Pver_gene_g19191, Pver_gene_g21385, Pver_gene_g26492"
"MF",NA,NA,"GO:0017081","chloride channel regulator activity",1.79128874057702e-05,9,24,"Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g5759, Pver_gene_g7332, Pver_gene_g8935, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g13365"
"MF",NA,NA,"GO:0019863","IgE binding",0.0158740674155868,3,8,"Pver_gene_g3292, Pver_gene_g7742, Pver_gene_g7743"
"MF",NA,NA,"GO:0020037","heme binding",4.4761809654141e-05,29,187,"Pver_gene_g312, Pver_gene_g3301, Pver_gene_g3324, Pver_gene_g3638, Pver_gene_g4177, Pver_gene_g4388, Pver_gene_g5097, Pver_gene_g5098, Pver_gene_g5338, Pver_gene_g5771, Pver_gene_g6515, Pver_gene_g7240, Pver_gene_g7889, Pver_gene_g8332, Pver_gene_g8397, Pver_gene_g10672, Pver_gene_g11498, Pver_gene_g11499, Pver_gene_g11670, Pver_gene_g13323, Pver_gene_g13794, Pver_gene_g14135, Pver_gene_g16049, Pver_gene_g16147, Pver_gene_g17952, Pver_gene_g24052, Pver_gene_g24820, Pver_gene_g26491, Pver_gene_g26492"
"MF",NA,NA,"GO:0030246","carbohydrate binding",0.0285707096480063,39,369,"Pver_gene_g82, Pver_gene_g257, Pver_gene_g1492, Pver_gene_g1821, Pver_gene_g2152, Pver_gene_g2939, Pver_gene_g3292, Pver_gene_g3685, Pver_gene_g3722, Pver_gene_g3731, Pver_gene_g3913, Pver_gene_g5165, Pver_gene_g5190, Pver_gene_g5946, Pver_gene_g5949, Pver_gene_g7742, Pver_gene_g7743, Pver_gene_g8131, Pver_gene_g8186, Pver_gene_g8743, Pver_gene_g9170, Pver_gene_g9266, Pver_gene_g9483, Pver_gene_g10411, Pver_gene_g10881, Pver_gene_g11044, Pver_gene_g12614, Pver_gene_g13569, Pver_gene_g13607, Pver_gene_g13708, Pver_gene_g14086, Pver_gene_g14164, Pver_gene_g14616, Pver_gene_g18764, Pver_gene_g23302, Pver_gene_g24031, Pver_gene_g25685, Pver_gene_g25751, Pver_gene_g26238"
"MF",NA,NA,"GO:0031593","polyubiquitin modification-dependent protein binding",0.041286044650361,13,103,"Pver_gene_g5766, Pver_gene_g9418, Pver_gene_g10143, Pver_gene_g11035, Pver_gene_g12388, Pver_gene_g13613, Pver_gene_g15567, Pver_gene_g15769, Pver_gene_g16224, Pver_gene_g18939, Pver_gene_g20567, Pver_gene_g20606, Pver_gene_g23425"
"MF",NA,NA,"GO:0032451","demethylase activity",0.016775059229285,4,15,"Pver_gene_g15078, Pver_gene_g17952, Pver_gene_g26491, Pver_gene_g26492"
"MF",NA,NA,"GO:0034186","apolipoprotein A-I binding",0.0372512988267637,2,4,"Pver_gene_g9283, Pver_gene_g12111"
"MF",NA,NA,"GO:0034188","apolipoprotein A-I receptor activity",0.0214490565006888,2,3,"Pver_gene_g9283, Pver_gene_g12111"
"MF",NA,NA,"GO:0034648","histone demethylase activity (H3-dimethyl-K4 specific)",0.0285294773068052,2,4,"Pver_gene_g13886, Pver_gene_g13888"
"MF",NA,NA,"GO:0035650","AP-1 adaptor complex binding",0.0372233374816683,3,11,"Pver_gene_g1226, Pver_gene_g1228, Pver_gene_g17239"
"MF",NA,NA,"GO:0035663","Toll-like receptor 2 binding",0.0261042942827655,2,4,"Pver_gene_g9796, Pver_gene_g15928"
"MF",NA,NA,"GO:0036312","phosphatidylinositol 3-kinase regulatory subunit binding",0.0292719902145749,13,99,"Pver_gene_g2531, Pver_gene_g3217, Pver_gene_g10868, Pver_gene_g11539, Pver_gene_g15083, Pver_gene_g17243, Pver_gene_g19710, Pver_gene_g20129, Pver_gene_g20935, Pver_gene_g21404, Pver_gene_g21500, Pver_gene_g21711, Pver_gene_g23256"
"MF",NA,NA,"GO:0042609","CD4 receptor binding",0.0403147838865777,2,5,"Pver_gene_g13708, Pver_gene_g26545"
"MF",NA,NA,"GO:0042802","identical protein binding",0.0266447755450194,114,1323,"Pver_gene_g83, Pver_gene_g395, Pver_gene_g654, Pver_gene_g903, Pver_gene_g979, Pver_gene_g981, Pver_gene_g1812, Pver_gene_g2234, Pver_gene_g2623, Pver_gene_g2849, Pver_gene_g3151, Pver_gene_g3152, Pver_gene_g3264, Pver_gene_g3370, Pver_gene_g3732, Pver_gene_g4363, Pver_gene_g4635, Pver_gene_g4749, Pver_gene_g5022, Pver_gene_g5454, Pver_gene_g5612, Pver_gene_g5715, Pver_gene_g5766, Pver_gene_g6070, Pver_gene_g6452, Pver_gene_g6464, Pver_gene_g6505, Pver_gene_g6681, Pver_gene_g6683, Pver_gene_g6856, Pver_gene_g6909, Pver_gene_g7590, Pver_gene_g7682, Pver_gene_g7683, Pver_gene_g7777, Pver_gene_g7863, Pver_gene_g7873, Pver_gene_g7928, Pver_gene_g8155, Pver_gene_g8565, Pver_gene_g9166, Pver_gene_g9342, Pver_gene_g9796, Pver_gene_g10271, Pver_gene_g10284, Pver_gene_g10503, Pver_gene_g10604, Pver_gene_g10695, Pver_gene_g10719, Pver_gene_g10731, Pver_gene_g10847, Pver_gene_g11268, Pver_gene_g11636, Pver_gene_g12164, Pver_gene_g12194, Pver_gene_g12655, Pver_gene_g12665, Pver_gene_g13103, Pver_gene_g13261, Pver_gene_g13306, Pver_gene_g13590, Pver_gene_g13696, Pver_gene_g14423, Pver_gene_g15410, Pver_gene_g15575, Pver_gene_g15928, Pver_gene_g15981, Pver_gene_g16708, Pver_gene_g17196, Pver_gene_g17594, Pver_gene_g17904, Pver_gene_g18045, Pver_gene_g18127, Pver_gene_g18154, Pver_gene_g18181, Pver_gene_g18185, Pver_gene_g18546, Pver_gene_g18566, Pver_gene_g18701, Pver_gene_g18962, Pver_gene_g18963, Pver_gene_g19020, Pver_gene_g19178, Pver_gene_g19572, Pver_gene_g19793, Pver_gene_g19807, Pver_gene_g19857, Pver_gene_g19900, Pver_gene_g19915, Pver_gene_g19985, Pver_gene_g20079, Pver_gene_g20209, Pver_gene_g20240, Pver_gene_g20618, Pver_gene_g21374, Pver_gene_g21463, Pver_gene_g21633, Pver_gene_g21751, Pver_gene_g22294, Pver_gene_g22646, Pver_gene_g22784, Pver_gene_g22919, Pver_gene_g23145, Pver_gene_g23425, Pver_gene_g23687, Pver_gene_g24930, Pver_gene_g24991, Pver_gene_g26085, Pver_gene_g26142, Pver_gene_g26149, Pver_gene_g26174, Pver_gene_g26180, Pver_gene_g26181, Pver_gene_g26666"
"MF",NA,NA,"GO:0042803","protein homodimerization activity",0.0404575885530593,66,734,"Pver_gene_g395, Pver_gene_g589, Pver_gene_g2016, Pver_gene_g2623, Pver_gene_g2717, Pver_gene_g2998, Pver_gene_g3162, Pver_gene_g4013, Pver_gene_g4155, Pver_gene_g4203, Pver_gene_g4261, Pver_gene_g4263, Pver_gene_g4749, Pver_gene_g4768, Pver_gene_g4781, Pver_gene_g4784, Pver_gene_g5612, Pver_gene_g5759, Pver_gene_g6235, Pver_gene_g6559, Pver_gene_g6852, Pver_gene_g7148, Pver_gene_g7332, Pver_gene_g7701, Pver_gene_g8565, Pver_gene_g8935, Pver_gene_g9166, Pver_gene_g9342, Pver_gene_g9818, Pver_gene_g10198, Pver_gene_g10271, Pver_gene_g10621, Pver_gene_g10622, Pver_gene_g10624, Pver_gene_g11092, Pver_gene_g11606, Pver_gene_g11627, Pver_gene_g12164, Pver_gene_g13365, Pver_gene_g13407, Pver_gene_g13594, Pver_gene_g13696, Pver_gene_g13709, Pver_gene_g14423, Pver_gene_g14675, Pver_gene_g14678, Pver_gene_g14836, Pver_gene_g14904, Pver_gene_g15228, Pver_gene_g15410, Pver_gene_g16177, Pver_gene_g16496, Pver_gene_g16738, Pver_gene_g16783, Pver_gene_g16877, Pver_gene_g17607, Pver_gene_g17984, Pver_gene_g18561, Pver_gene_g20618, Pver_gene_g22646, Pver_gene_g23813, Pver_gene_g25585, Pver_gene_g25910, Pver_gene_g26174, Pver_gene_g26469, Pver_gene_g26758"
